DATE,CUST_ID,DEVICE,P/C,製令編碼,vendor,Dut,PROCESS_ID,送修時間,STATUS,NEW針長,NOW針長,已用針長,送修時已使用TD,累積TD,總使用TD,PM TD,MTBF達成率,MTBF判定,送修原因,送修備註,維修成功率
2023/07/15,0,NA01682_NDCAPA,JB1GVS23,A2100605,0,1,5,2023-07-15 13:32:01,定期PM,12,6,6,1,1937512,2021562,100000,84.1,FAIL,定期PM,NC01682A_CP3_PM,PASS
2023/07/15,6,VTOS6205-2DUT-E03,VB2CHC15,MPI2300331,0,2,1,2023-07-15 12:54:55,內修(舊),12,10,2,1,253984,307542,80000,67.0,FAIL,其他,IQA_點對點調整針位,PASS
2023/07/15,5,R63318,TB2I4S5W,A2300129-R1,0,2,7,2023-07-15 12:58:04,內修(舊),11,9,2,7,396200,748333,500000,70.4,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/15,2,SW83316,VB1B6S12,UOA3C01-2303601-R1,2,1,3,2023-07-15 14:50:44,定期PM,12,9,3,9,2297108,2753977,500000,91.4,PASS,定期PM,"配件送修確認單
配件型號	
配件名稱	
製令編碼	
已使用TD	
InPut針徑(um)	
OutPut針徑(um)	
共面(um)	
針長(Mil)	
處置過程/指示維修內容	
新品/量產品	
維修次數檢驗項目	
",PASS
2023/07/15,0,NC01690_NDCHPD,JB6H1S09,A2300444-R1,0,6,0,2023-07-15 08:31:09,定期PM,12,11,1,1,182956,277008,100000,94.1,PASS,定期PM,NC01690_NDCHPD_CP1_PM,PASS
2023/07/15,1,HX83102-E(CP2)-HSIF,KB1J4S02,A2100996-R1,0,1,2,2023-07-15 08:47:21,內修(舊),11,11,1,3,307362,464183,500000,31.4,FAIL,"共面不佳,高溫測試",PA5472N_B1V34_CP2_共面不佳,PASS
2023/07/15,0,NA01691_NDCAPB,JB2KLS23,A2201233,0,2,1,2023-07-15 21:45:41,定期PM,12,8,3,1,2184462,2275520,100000,91.1,PASS,定期PM,PM,PASS
2023/07/15,5,R63318,TB2I4S5N,A2101351-R2,0,2,7,2023-07-15 21:51:18,內修(舊),11,8,4,4,814170,1018873,500000,40.9,FAIL,Function,R63318-A1F-BZ-CP_CP3_Dut2 Bin13,PASS
2023/07/15,0,NA01691_NDCAPB,JB2KLS25,N5110-23010059-00,1,2,1,2023-07-15 22:29:33,內修(舊),11,9,2,0,1772567,1802856,100000,30.3,FAIL,OPEN,NA01691G(COG48EA)-A-AT-C_CP1_O/S測試不穩,PASS
2023/07/15,2,SW80004,TC2QTS43,UOS0C02-2206717-R1,2,2,0,2023-07-15 21:32:04,定期PM,11,6,5,9,4950224,5415438,500000,93.0,PASS,定期PM,IQA_PM,PASS
2023/07/15,0,NB01657_NDCAPB,JB2PSS17,A2101056-R1,0,2,2,2023-07-15 08:16:51,內修(舊),12,6,6,1,3590127,3687626,300000,32.5,FAIL,"針位不良,高溫測試",ND01657A(COF94AA)-A-C_CP2_針位不佳,PASS
2023/07/16,3,F108A1,VB1AAS13,A2300535-R1,0,1,16,2023-07-17 06:58:56,定期PM,12,10,2,9,457888,925614,500000,93.6,PASS,定期PM,RF108A4.C3_CP4_PM,PASS
2023/07/16,0,NA01785A_NDCAPA,JB154S08,A2200986-R2,0,1,1,2023-07-16 11:37:43,定期PM,12,9,2,1,1736548,1791673,100000,55.1,FAIL,定期PM,NA01783B_CP1_PM,PASS
2023/07/16,12,PJ7018AAC202N2S1,VB220S03,N5010-21010015-00,1,2,2,2023-07-16 18:13:38,定期PM,11,10,2,9,1020266,1478634,500000,91.7,PASS,"常溫測試,定期PM",PJ7018AAC202N2S1_CP2_PM,PASS
2023/07/16,1,HX83191-A(PC1),JB1YMS03,N5010-21010126-00,1,1,22,2023-07-16 18:16:53,內修(舊),11,4,7,3,2717467,2909036,500000,38.3,FAIL,共面不佳,PA5469_CP1+CP2+CP3+CP4+CP6+CP8_共面不佳,PASS
2023/07/16,0,NA02080A_COP_EVEN_MPI_NDC1PA,JB174S08,A2101429,0,1,3,2023-07-16 13:33:25,內修(舊),12,5,7,1,2570697,2633994,300000,21.1,FAIL,"高溫測試,OPEN",NE02080A(COG48AA)-E-Z-C_CP3_BIN100 OPEN,PASS
2023/07/16,0,NA01690-AT_NDC1PA,JB1P3S20,A2201094-R1,0,1,6,2023-07-17 01:01:34,定期PM,12,10,2,1,1754650,1830977,100000,76.3,FAIL,定期PM,PM,PASS
2023/07/16,0,NA01690-AT_NDC1PA,JB1P3S22,A2201212-R2,0,1,6,2023-07-16 14:25:34,定期PM,12,10,2,1,1273160,1352421,100000,79.3,FAIL,定期PM,NA01690-AT_NDC1PA_CP2_PM,PASS
2023/07/16,1,HX82102A-LT,VB1A8S14,A2300442,0,1,4,2023-07-16 18:23:48,外修(舊),12,11,1,0,173486,173642,500000,0.0,FAIL,OPEN,PA5269F-LTB_CP3_Bin2 open,FAIL
2023/07/16,1,HX8033-M(12),VBCCGS01,A2200273,0,5,0,2023-07-17 02:50:45,內修(舊),12,10,1,0,227694,261136,200000,16.7,FAIL,"高溫測試,Short",PA1690L-68B_CP1_Bin42 Short,PASS
2023/07/16,0,NA02080A_COP_N4CAPA,JB131S14,A2101437,0,1,4,2023-07-17 03:17:26,內修(舊),12,7,5,1,2215613,2298890,300000,27.8,FAIL,"針位不良,Function",NE02080A(COG48AA)-E-Z-C_CP3_針位不佳、Bin122,PASS
2023/07/16,1,HX83192-A-PC-SOURCE,JB1E2S18,N5010-21110295-00,1,1,8,2023-07-16 13:22:23,內修(舊),12,6,6,2,2527515,2649712,500000,24.4,FAIL,共面不佳,PA5478D_12U-LTB4_CP3_共面不佳,PASS
2023/07/16,0,NA01785A_NDCAPA,JB154S07,N5010-22040187-R1,1,1,1,2023-07-16 14:01:23,定期PM,11,4,7,0,2739868,2781789,100000,41.9,FAIL,"高溫測試,定期PM",NA01785B(COG48BA)-A-AT-C_CP1_PM,PASS
2023/07/17,4,FT8057T(4),VB4DKS07,A2200773,0,4,0,2023-07-17 13:48:10,外修(舊),13,12,1,4,454088,661692,500000,41.5,FAIL,Function,FAF106C-TQ_CP1_BIN6 issue 請依Datalog fail項目檢修,PASS
2023/07/17,7,ILIWFE6AD,JB1XMS26,N5110-21120058-R1,1,1,0,2023-07-17 11:50:02,內修(舊),12,8,4,2,1586757,1726460,400000,34.9,FAIL,OPEN,ILILAXNPGCC-BB2CP_CP1_BIN4 o/s 不穩定,PASS
2023/07/17,7,ILIWFE6AD,JB1XMS25,N5010-21120054-R1,1,1,0,2023-07-17 11:28:38,內修(舊),11,7,5,0,1540685,1560685,400000,5.0,FAIL,OPEN,ILILAXNPGCC-BB2CP_CP1_BIN4 open,PASS
2023/07/17,0,NA01785A_NDCAPA,JB154S09,N5010-22070178-R1,1,1,1,2023-07-17 13:50:41,定期PM,11,7,4,0,1532094,1569084,100000,37.0,FAIL,定期PM,NA01785A_NDCAPA_CP1_PM,PASS
2023/07/17,1,HX8033-M,JB2JYS21,A2201279-R2,0,2,2,2023-07-17 14:30:05,定期PM,12,5,7,8,2862234,3299277,500000,87.4,FAIL,定期PM,HX8033-M_CP2_PM,PASS
2023/07/17,0,NA01690-AT_NDC1PA,JB1P3S18,A2200930,0,1,6,2023-07-17 18:26:19,定期PM,12,9,3,1,1424808,1502357,100000,77.6,FAIL,定期PM,NA01690-AT_NDC1PA_CP2_定期PM,PASS
2023/07/17,3,F108A1(8),VB8C5S05,A2300534,0,8,7,2023-07-17 13:17:00,外修(舊),12,11,0,0,162999,167546,500000,0.9,FAIL,Function,RF108A4.C3_CP1_EDA 2I，Function BIN6、BIN7過多,FAIL
2023/07/17,1,HX8290-B,JB1UJS16,N5010-21120224-00,1,1,9,2023-07-18 02:30:25,定期PM,12,8,3,1,633963,714883,100000,80.9,FAIL,定期PM,PM,PASS
2023/07/17,0,NA01690-AT_NDC1PA,JB1P3S19,A2200984,0,1,6,2023-07-18 02:37:21,定期PM,12,9,2,1,1734499,1818096,100000,83.6,FAIL,定期PM,PM,PASS
2023/07/17,0,NA02152-EVEN-MPI_NDCAPA,VB1AHS04,A2300100,0,1,13,2023-07-17 09:51:38,內修(舊),12,11,1,1,935779,1010468,300000,24.9,FAIL,OPEN,NA02152D(COG48AA)-E-X4-C_CP4_固定Pin Open,PASS
2023/07/17,1,HX8179-D00-04,KB4G9S02,A2100669,0,4,2,2023-07-18 00:16:13,內修(舊),11,5,6,0,2957416,3000719,500000,8.7,FAIL,OPEN,PA1738H-18E_CP2_Dut3 Bin3 open,PASS
2023/07/17,0,NA01690-AT_NDC1PA,JB1P3S23,A2201438-R1,0,1,6,2023-07-18 03:44:37,內修(舊),12,11,0,0,374117,374924,100000,0.8,FAIL,Function,NC01690I(COG46BA)-A-AT-C_CP3_BIN8,FAIL
2023/07/17,6,VTOS6205-2DUT-E03,VB2CHC11,MPI2202048,0,2,1,2023-07-17 14:42:48,內修(舊),11,7,5,0,357119,362183,80000,6.3,FAIL,針位不良,VTOS6205-2DUT-E03_CP1_重對MASK ，點對點調整,FAIL
2023/07/17,0,NA02152_N4CAPD,VB6ASS04,A2101758,0,6,11,2023-07-17 14:47:49,內修(舊),12,10,2,3,951832,1142447,300000,63.5,FAIL,共面不佳,NA02152D(COG48AA)-E-X4-C_CP1_共面不佳,PASS
2023/07/17,0,NA02080A_COP_EVEN_MPI_NDC1PA,JB174S05,A2100874,0,1,3,2023-07-17 15:06:25,內修(舊),12,5,7,1,4151757,4202173,300000,16.8,FAIL,"針位不良,Short",NE02080A(COG48AA)-E-Z-C_CP3_針位不佳 BIN101 SHORT,PASS
2023/07/17,0,NA01690-AT_NDC1PA,JB1P3S23,A2201438-R1,0,1,6,2023-07-18 02:00:34,定期PM,12,11,0,1,294600,374117,100000,79.5,FAIL,定期PM,PM,PASS
2023/07/17,0,NA01690-AT_NDC1PA,JB1P3S21,A2201187-R1,0,1,6,2023-07-17 11:40:25,定期PM,12,10,2,1,1356184,1449102,100000,92.9,PASS,定期PM,"NA01690-AT_NDC1PA_CP3_PM	
",PASS
2023/07/17,0,NA02152-ODD-MPI_NDCAPA,VB1AGS05,A2300101,0,1,14,2023-07-17 20:48:23,定期PM,12,11,1,5,651655,920880,300000,89.7,FAIL,定期PM,PM,PASS
2023/07/18,0,NA02080A_COP_EVEN_MPI_NDC1PA,JB174S08,A2101429,0,1,3,2023-07-19 02:41:09,內修(舊),12,5,7,0,2633994,2654722,300000,6.9,FAIL,共面不佳,NE02080A(COG48AA)-E-Z-C_CP3_共面不佳,PASS
2023/07/18,0,NA01690-AT_NDC1PA,JB1P3S17,A2200850-R1,0,1,6,2023-07-18 08:17:00,定期PM,12,10,2,1,1864419,1947232,100000,82.8,FAIL,定期PM,NA01690-AT_NDC1PA_CP2_PM,PASS
2023/07/18,1,HX83192-A-PC-TOUCH,JB1E3S11,N5010-23010134-R1,1,1,12,2023-07-18 18:24:13,定期PM,12,8,4,9,2158100,2618865,500000,92.2,PASS,定期PM,HX83192-A-PC-TOUCH_CP5_PM,PASS
2023/07/18,3,F108A1(8),VB8C5S02,A2200332,0,8,7,2023-07-18 18:24:21,內修(舊),11,9,3,4,1608874,1847949,500000,47.8,FAIL,Function,RF108A4.C3_CP1_EDA 2I，Function BIN6、BIN7過多,PASS
2023/07/18,1,HX83192-A-PC-SOURCE,JB1E2S26,A2200263,0,1,8,2023-07-18 12:54:38,內修(舊),11,8,3,5,508098,789308,500000,56.2,FAIL,共面不佳,共面不佳,PASS
2023/07/18,2,SW80004,TC2QTS45,UOS0C02-2302607-R2,2,2,0,2023-07-18 13:12:30,內修(舊),11,10,1,1,583924,644997,500000,12.2,FAIL,Function,SW80004A_CP1_BIN24 FUNCTION,PASS
2023/07/18,2,SW80004,TC2QTS48,UOS0C02-2302632-R2,2,2,0,2023-07-18 13:23:18,內修(舊),12,11,1,4,543385,770301,500000,45.4,FAIL,Function,SW80004_CP1_BIN24 FUNCTION,PASS
2023/07/18,6,VTOS6205-2DUT-E03,VB2CHC08,MPI2202035-R1,0,2,1,2023-07-18 21:28:27,內修(舊),12,6,5,1,330285,398090,80000,84.8,FAIL,其他,IQA重對MASK,PASS
2023/07/18,0,NA01682_NDCAPA,JB1GVS24,A2100773-R1,0,1,5,2023-07-19 01:42:40,定期PM,12,6,6,1,2052976,2141783,100000,88.8,FAIL,定期PM,PM,PASS
2023/07/18,0,NA01687_NDCAPA,JB1HKS08,A2000253,0,1,10,2023-07-19 02:18:35,內修(舊),12,4,8,0,3126708,3140158,300000,4.5,FAIL,OPEN,NA01687G(COG48BA)-A-AT-N2-C_CP2_Bin22,FAIL
2023/07/18,0,NA01690-AT_NDC1PA,JB1P3S15,A2200427-R1,0,1,6,2023-07-18 14:39:50,定期PM,12,8,4,1,2266217,2342332,100000,76.1,FAIL,定期PM,定期pm,PASS
2023/07/18,0,NA02030G_MPI_NDC1PA,JB192S04,A2100159,0,1,3,2023-07-19 06:23:58,定期PM,11,8,4,5,1915200,2180516,300000,88.4,FAIL,定期PM,NE02030A(COG48AA)-E-X10-C_CP2_PM,PASS
2023/07/18,2,SW83316,VB1B6S16,UOA3C01-2304618,2,1,3,2023-07-18 08:56:00,內修(舊),12,12,1,1,1161,73434,500000,14.5,FAIL,Function,SW83316B_CP3_Bin52 Function Fail,PASS
2023/07/18,0,NA01191KC_NDCAPA,TB1TJS24,A1501510,0,1,2,2023-07-18 17:20:29,外修(舊),11,7,4,0,1925701,1925935,300000,0.1,FAIL,定期PM,7/18張芸齊MAIL指示轉售KYEC-TU定期PM,FAIL
2023/07/18,0,NC01690_NDCHPD,JB6H1S07,A2200426,0,6,0,2023-07-18 22:18:51,內修(舊),11,6,5,1,735794,813995,100000,78.2,FAIL,針位不良,NC01690G(COG48AA)-A-AT-N4-C(6)_CP1_針位不佳,PASS
2023/07/18,0,NA01785A_NDCAPA,JB154S08,A2200986-R2,0,1,1,2023-07-18 07:36:18,定期PM,12,9,2,0,1791673,1828811,100000,37.1,FAIL,定期PM,NA01785A_NDCAPA_CP1_PM,PASS
2023/07/18,2,SW80004,TC2QTS46,UOS0C02-2302608-R2,2,2,0,2023-07-18 07:53:57,定期PM,11,10,1,9,904427,1365172,500000,92.2,PASS,定期PM,SW80004_CP1_PM,PASS
2023/07/18,0,NA01691_NDCAPB,JB2KLS24,N5010-22120091-R2,1,2,1,2023-07-19 02:44:59,定期PM,11,6,5,1,1618620,1687711,100000,69.1,FAIL,定期PM,NA01691G(COG48EA)-A-AT-C_CP1_PM,PASS
2023/07/19,0,NA01690-AT_NDC1PA,JB1P3S14,A2101902-R1,0,1,6,2023-07-20 05:38:27,定期PM,12,5,7,1,3149492,3243437,100000,94.0,PASS,定期PM,PM,PASS
2023/07/19,2,SW80004,TC2QTS40,UOS0C02-2206711-R1,2,2,0,2023-07-20 03:30:52,內修(舊),11,4,7,3,5046440,5213514,500000,33.4,FAIL,針位不良,SW80004A_CP1_針位不佳,PASS
2023/07/19,3,A160A5(HSIF),JB2ZGS02,A2000533,0,2,2,2023-07-19 14:59:39,內修(舊),11,7,4,0,3354157,3367398,500000,2.7,FAIL,定期PM,A160A5(HSIF)_CP2_調卡前PM,FAIL
2023/07/19,2,SW80004,TC2QTS37,UOS0C02-2206701-R2,2,2,0,2023-07-19 23:17:02,內修(舊),11,4,7,8,6224425,6660906,500000,87.3,FAIL,共面不佳,SW80004A_CP1_共面不佳,PASS
2023/07/19,4,FUE021(ND1),VB198S05,A2200831,0,1,0,2023-07-20 00:37:25,內修(舊),12,10,1,8,920223,1347457,500000,85.5,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/19,0,NA02080A_COP_N4CAPA,JB131S16,A2101908,0,1,4,2023-07-19 12:31:37,內修(舊),12,6,5,3,1738836,1903598,300000,54.9,FAIL,Short,NE02080A(COG48AA)-E-Y2-C_CP3_BIN67 SHORT,PASS
2023/07/19,0,NA01687_NDCAPA,JB1HKS10,A2200710-R1,0,1,10,2023-07-19 13:17:05,定期PM,11,8,3,5,1160972,1440608,300000,93.2,PASS,定期PM,定期PM,PASS
2023/07/19,1,HX83192-A-PC-SOURCE,JB1E2S17,N5010-21110294-00,1,1,8,2023-07-20 04:57:47,內修(舊),12,6,5,5,2614482,2896840,500000,56.5,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/19,0,NA02152_N4CAPD,VB6ASS03,A2101757,0,6,11,2023-07-19 15:58:51,定期PM,12,10,2,5,909336,1181063,300000,90.6,PASS,定期PM,NA02152_N4CAPD_CP3_PM,PASS
2023/07/19,0,NA02030G_MPI_NDC1PA,JB192S03,A2100158,0,1,3,2023-07-19 16:27:32,定期PM,12,9,2,5,1882665,2151338,300000,89.6,FAIL,定期PM,NA02030G_MPI_NDC1PA_CP2_PM,PASS
2023/07/19,2,SW80004,TC2QTS44,UOS0C02-2206718-R1,2,2,0,2023-07-20 03:25:55,定期PM,11,5,6,9,4942849,5395176,500000,90.5,PASS,定期PM,PM,PASS
2023/07/19,0,NC01690_NDCHPD,JB6H1S06,A2101901-R1,0,6,0,2023-07-19 19:58:08,外修(舊),12,4,7,1,856465,914577,100000,58.1,FAIL,其他,7/19謝日豪MAIL指示：DUT3 VDDA 後配Relay、DUT6 VCC後配Relay更換,PASS
2023/07/19,0,NC01690_NDCHPD,JB6H1S05,A2001502,0,6,0,2023-07-19 20:16:12,外修(舊),12,6,6,1,1669102,1728450,100000,59.4,FAIL,其他,7/19謝日豪MAIL指示：DUT3 VDD的後配Relay更換,PASS
2023/07/19,0,NA01791_NDCAPA,JB1V2S02,A1801302,0,1,0,2023-07-20 06:34:25,內修(舊),11,6,5,2,1220980,1352642,300000,43.9,FAIL,Function,NB01791B(COG48AA)-A-AT-C_CP3_Bin13,PASS
2023/07/19,1,HX83102-E(CP1)-TYPE3-HSIF,JB180S02,A2001205,0,1,3,2023-07-19 09:41:56,定期PM,12,5,7,9,3595552,4061505,500000,93.2,PASS,定期PM,HX83102-E(CP1)-TYPE3-HSIF_CP3_PM,PASS
2023/07/19,1,HX8272-A,JB1J8S18,A2300237-R2,0,1,4,2023-07-19 09:29:00,內修(舊),14,12,2,1,433911,491822,500000,11.6,FAIL,OPEN,PA5260H-LTB_CP3_固定pin open,PASS
2023/07/19,1,HX8179-D00-04,JB4G9S07,N5010-23030018-R2,1,4,2,2023-07-19 14:27:43,內修(舊),12,9,2,6,788802,1124676,500000,67.2,FAIL,共面不佳,PA1669T-18D_MR_CP2_共面不佳,PASS
2023/07/19,0,NA01785A_NDCAPA,JB154S07,N5010-22040187-R1,1,1,1,2023-07-19 20:07:29,定期PM,11,4,7,0,2781789,2822215,100000,40.4,FAIL,定期PM,NA01785A(COG46AA)-A-AT-C_CP1_PM,PASS
2023/07/19,0,NA02080A_COP_N4CAPA,JB131S20,A2200425-R1,0,1,4,2023-07-19 20:22:06,定期PM,11,10,2,5,1340278,1614191,300000,91.3,PASS,定期PM,NE02080A(COG48AA)-E-Y2-C_CP3_PM,PASS
2023/07/19,3,F108A1,VB1AAS13,A2300535-R1,0,1,16,2023-07-19 17:36:17,外修(舊),12,10,2,0,925614,926683,500000,0.2,FAIL,OPEN,"RF108A4.C3_CP2_OPEN不穩
",FAIL
2023/07/19,0,NA01691_NDCAPB,JB2KLS22,A2201213-R2,0,2,1,2023-07-20 01:38:14,內修(舊),12,6,6,0,2385745,2430287,100000,44.5,FAIL,Function,NA01691G(COG48EA)-A-AT-C_CP1_Dut1 Bin16 Function,PASS
2023/07/20,0,NA01682_NDCAPA,JB1GVS22,A2100478-R1,0,1,5,2023-07-21 06:36:17,定期PM,12,5,7,1,1794389,1887510,100000,93.1,PASS,定期PM,IQA_PM,PASS
2023/07/20,0,NA02030G_MPI_N4C1PA,JB196S01,A2001146,0,1,3,2023-07-21 04:23:07,定期PM,12,8,3,5,2552004,2825660,300000,91.2,PASS,定期PM,IQA_PM,PASS
2023/07/20,4,FT8057T(HSIF),VB1BGS09,A2200784,0,1,0,2023-07-21 05:41:07,內修(舊),12,10,2,3,1832578,2015477,500000,36.6,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/20,1,HX83192-A-PC-SOURCE,JB1E2S16,N5110-21110135-00,1,1,8,2023-07-20 08:14:37,內修(舊),12,6,6,8,2314860,2729262,500000,82.9,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/20,0,NA01690-AT_NDC1PA,JB1P3S25,A2300036-R1,0,1,6,2023-07-20 08:21:01,定期PM,12,11,1,1,749416,831126,100000,81.7,FAIL,定期PM,PM,PASS
2023/07/20,0,NA01690-AT_NDC1PA,JB1P3S12,A2101372-R1,0,1,6,2023-07-20 10:40:44,定期PM,12,5,6,1,3663541,3745644,100000,82.1,FAIL,定期PM,NC01690J(COG48AA)-A-AT-N5-C_CP3_PM,PASS
2023/07/20,0,NA01690-AT_NDC1PA,JB1P3S22,A2201212-R2,0,1,6,2023-07-20 17:09:52,定期PM,12,10,2,1,1352421,1414005,100000,61.6,FAIL,定期PM,IQA_PM,PASS
2023/07/20,3,F108A1,VB1AAS11,A2300143,0,1,16,2023-07-20 15:35:08,內修(舊),12,9,3,1,1372184,1444720,500000,14.5,FAIL,"Function,常溫測試,Short",RF108A4.C3_CP2_BIN34 SHORT,PASS
2023/07/20,0,NA02152-EVEN-MPI_NDCAPA,VB1AHS01,A2101220,0,1,13,2023-07-20 21:30:55,內修(舊),12,9,3,5,3006415,3276363,300000,90.0,FAIL,OPEN,NA02152D(COG48AA)-E-X4-C_CP4_OPEN,PASS
2023/07/20,0,NA01785A_NDCAPA,JB154S08,A2200986-R2,0,1,1,2023-07-20 20:54:56,定期PM,12,9,2,0,1828811,1870823,100000,42.0,FAIL,定期PM,IQA_PM,PASS
2023/07/20,0,NA01052A-A-B_NDCAPA,TB1FKS55,N5010-22080014-00,1,1,1,2023-07-20 21:38:29,定期PM,11,9,2,5,887498,1153635,300000,88.7,FAIL,定期PM,NB01109H_CP3_PM,PASS
2023/07/20,1,HX83192-A-PC-SOURCE,JB1E2S39,N5110-23050177-R1,1,1,8,2023-07-20 21:45:11,內修(舊),12,11,0,0,2506,52453,500000,10.0,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/20,2,SW83316,VB4B6S03,UOA3C04-2204702,2,4,2,2023-07-20 13:23:55,定期PM,12,10,1,8,913238,1359653,500000,89.3,FAIL,定期PM,SW83316_CP2_子超指示預先PM,PASS
2023/07/20,0,NA01691_NDCAPB,JB2KLS23,A2201233,0,2,1,2023-07-21 01:13:36,定期PM,12,8,3,1,2275520,2366747,100000,91.2,PASS,定期PM,PM,PASS
2023/07/20,0,NC01690_NDCHPD,JB6H1S09,A2300444-R1,0,6,0,2023-07-21 01:16:49,內修(舊),12,11,1,0,277367,311771,100000,34.4,FAIL,針位不良,NC01690J(COG48AA)-A-AT-N5-C_CP1_針位不佳,PASS
2023/07/20,2,SW83316,VB1B6S10,UOA3C01-2301621-R1,2,1,3,2023-07-20 13:28:36,定期PM,12,7,5,7,2661899,3035859,500000,74.8,FAIL,定期PM,SW83316_CP3_子超指示預先PM,PASS
2023/07/20,0,NA01687_NDCAPA,JB1HKS11,A2300097-R1,0,1,10,2023-07-20 08:45:57,內修(舊),12,10,1,3,163706,318916,300000,51.7,FAIL,共面不佳,NA01687G(COG48BA)-A-AT-N2-C_CP2_共面不佳,PASS
2023/07/20,1,HX83192-A-PC-SOURCE,JB1E2S42,N5010-23050172-00,1,1,8,2023-07-20 08:51:38,內修(舊),11,11,1,2,0,124953,500000,25.0,FAIL,共面不佳,PA5478D_12U-LTB4_CP1_共面不佳,PASS
2023/07/20,0,NA01999A_N4CHPA,JB1H5S03,A2000531,0,1,0,2023-07-20 19:55:45,外修(舊),11,11,1,0,339863,348386,300000,2.8,FAIL,Function,NA01999_CP1_7/20林孟庭mail指示上機點測多個Bin fail，針對配件pin確認維修：166、172、420、426 (請參閱附件客戶mail),FAIL
2023/07/20,6,VTOS8200_E03,VB152C01,N5010-20120217-00,1,1,0,2023-07-21 05:08:46,定期PM,11,8,3,0,322497,323511,80000,1.3,FAIL,定期PM,IQA_PM,FAIL
2023/07/20,3,F108A1,VB1AAS10,A2300142,0,1,16,2023-07-21 02:30:45,內修(舊),12,9,3,1,1107671,1170361,500000,12.5,FAIL,"常溫測試,OPEN",RF108A4.C3_CP2_Bin32 o/s,PASS
2023/07/20,0,NB01682_NDC1PD,JB6K8S04,N5010-21060140-00,1,6,15,2023-07-21 03:38:29,內修(舊),11,7,4,0,543655,561543,100000,17.9,FAIL,"高溫測試,OPEN",NC01682A(COG48AA)-A-AT-N5-C_CP1_Dut6 Bin12 Open,PASS
2023/07/20,0,NA01691_NDCAPB,JB2KLS25,N5110-23010059-00,1,2,1,2023-07-20 17:43:41,定期PM,11,9,3,1,1802856,1888745,100000,85.9,FAIL,定期PM,NA01691_NDCAPB_IQA_PM,PASS
2023/07/21,1,HX8272-A,JB1J8S17,A2300236-R1,0,1,4,2023-07-21 21:51:23,內修(舊),14,11,2,1,348107,431850,500000,16.8,FAIL,"共面不佳,低溫測試",PA5260F-PI-LTB_CP4_共面不佳,PASS
2023/07/21,1,HX83192-A-PC-TOUCH,JB1E3S10,N5010-23010010-R1,1,1,12,2023-07-21 13:08:33,內修(舊),11,6,6,6,2737742,3042230,500000,60.9,FAIL,"共面不佳,高溫測試",PA5478B_12-PI-LT_CP4_共面不佳,PASS
2023/07/21,1,HX83192-A-PC-TOUCH,JB1E3S12,N5010-23020058-R1,1,1,12,2023-07-22 04:02:19,定期PM,11,8,4,9,925750,1376633,500000,90.2,PASS,定期PM,IQA_PM,PASS
2023/07/21,1,HX8179-D00-04,KB4G9S02,A2100669,0,4,2,2023-07-21 20:49:58,外修(舊),11,5,6,0,3000719,3021351,500000,4.1,FAIL,Function,PA1669T_CP2_DUT2 BIN7,PASS
2023/07/21,0,NA01682D_NDCAPA,JB1LBS05,A2001104,0,1,20,2023-07-21 23:36:39,內修(舊),12,6,5,2,1505396,1641475,300000,45.4,FAIL,共面不佳,IQA_共面不佳,PASS
2023/07/21,0,NA01690-AT_NDC1PA,JB1P3S16,A2200531-R1,0,1,6,2023-07-22 00:21:33,定期PM,12,8,4,1,2119750,2213760,100000,94.0,PASS,定期PM,IQA_PM,PASS
2023/07/21,0,NA02152-ODD-MPI_NDCAPA,VB1AGS03,A2101756,0,1,14,2023-07-22 05:45:06,內修(舊),11,9,2,3,1527386,1708774,300000,60.5,FAIL,針位不良,NA02152D(COG48AA)-E-X4-CP5_針位不佳,PASS
2023/07/21,0,NA01785A_NDCAPA,JB154S09,N5010-22070178-R1,1,1,1,2023-07-21 17:03:45,定期PM,11,6,5,1,1569084,1649301,100000,80.2,FAIL,"高溫測試,定期PM",NA01785A(COG46AA)-A-AT-C_CP1_PM,PASS
2023/07/21,1,HX8179-D00-04,JB4G9S07,N5010-23030018-R2,1,4,2,2023-07-21 09:31:39,內修(舊),12,9,3,0,1124676,1165993,500000,8.3,FAIL,"針位不良,OPEN",PA1738H-18E_CP2_針位不佳，O/S,PASS
2023/07/21,2,SW80004,TC2QTS40,UOS0C02-2206711-R1,2,2,0,2023-07-21 23:14:21,外修(舊),11,4,7,0,5213514,5215925,500000,0.5,FAIL,OPEN,SW80004A_CP1_Dut1 Bin2 Open,FAIL
2023/07/21,2,SW80004,TC2QTS46,UOS0C02-2302608-R2,2,2,0,2023-07-21 20:36:44,內修(舊),11,10,1,0,1365172,1402543,500000,7.5,FAIL,OPEN,SW80004A_CP1_DUT2 OPEN,PASS
2023/07/21,1,HX8272-A,JB1J8S19,A2300536-R1,0,1,4,2023-07-21 19:49:50,內修(舊),13,12,1,0,195634,234723,500000,7.8,FAIL,OPEN,PA5260F-PI-LTB_CP4_OPEN,PASS
